planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,transit_radius,ice_frac,iron_frac,valid
4,450,9228,2.2259344,0.014336118999646203,2.2402705,0.00030527757174927554,0.1399763393030191,0.16134154256317812,11.979722,0,47.24013676839746,0.16086546268700722,0.50929982,0.24865683,True
38,450,7129,0.18829085,0.00017414226676096636,0.18846499,8.966368611614983e-06,0.06663581565009141,0.07497415613918586,24.662714,0,32.36116997215743,0.07371682451429507,0.56092253,0.25502002,True
21,450,6987,3.0212899,0.11157281378318676,3.1328626616788346,0.0007574085371468942,0.15348218585360154,0.2920780935889308,0.08085366510539069,0,604.5401314928881,0.2820476327122675,0.50504745,0.24653789,True
3,450,7139,4.6516955,0.17369931268198,4.8253948,0.0010834598275055,0.17149066911197,0.23071967960411,8.0329952,0,57.040565117874,0.23021944332135,0.50576096,0.24687785,True
14,450,7567,0.43763822,0.0011850269744905838,0.4388232497680962,2.7350929695183564e-05,0.08630332671336591,0.09847086991924012,20.549099,0,35.43165634809157,0.0975744181215539,0.53969294,0.25497406,True
9,450,6951,0.076386322,3.0520741228473e-05,0.076416843534118,2.9346336825235e-06,0.050222928376564994,0.05624840536967,30.764327,0,29.070017222971,0.054480479202131,0.58966522,0.25502002,True
48,450,8118,24.105691,0.0,24.105691,0.013362329,0.20929167,0.20929167,0.003350895336727577,9,2889.3281,0.21362364,0.0,0.24346823,True
30,450,7006,20.839215780855035,0.0,20.839215780855035,0.0008265282739128025,0.24341668702879848,0.24341668702879848,0.02222528221901551,0,1149.9441020648353,0.2459970956771855,0.404968383425651,0.24798225,True
26,450,6919,0.056003937,1.4655730102184001e-05,0.056018592871082,2.0302462291062e-06,0.045266462409777,0.050296223500375,31.921083,0,28.041319623027,0.048368798090233,0.58971109,0.25502002,True
15,450,9038,1.442126,0.005063705306233213,1.4471897,0.00014032911782440024,0.12306718372500727,0.1381080908915222,14.057092,0,43.60596882568458,0.13757175152379622,0.51234269,0.25003502,True
22,450,7089,0.15849691,0.00015187287739026,0.15864879,7.2623822279478e-06,0.063396076766387,0.071847370004958,25.96699,0,31.2766611604,0.07048988624343501,0.57566661,0.25502002,True
50,450,6941,2.5162657627787,0.0,2.5162657627787,8.335459274139999e-05,0.14485483744426,0.14485483744426,0.050815802744878,0,761.41298231571,0.14485483744426,0.50426912170458,0.24622458,True
46,450,7834,0.62510691,0.0016571270599084274,0.62676404,4.240011548245682e-05,0.09601934149573607,0.10792663778909523,18.522674,0,37.40257938766527,0.10717862447975202,0.52976686,0.25468002,True
11,450,6882,2.083903879736,0.0,2.083903879736,6.956821247156e-05,0.13733726222904,0.13733726222904,0.040697684473136,0,852.0960977271201,0.13733726222904,0.50071287087232,0.24577904,True
41,450,7415,3.5620439,0.23864001634162,3.8006838902021998,0.0015339649747834,0.1603644169771,0.31657623840366,0.12827883,0,479.6610602046,0.30548502983383996,0.5054315,0.24672347,True
6,106,3293,1.3484603,0.0,1.3484603,8.1150539049296e-05,0.093747174919968,0.093747174919968,0.099539753562192,0,543.75475266016,0.093747174919968,0.0,0.32115688,True
4,106,3390,0.011409811,0.0,0.011409811,3.0912774688558003e-07,0.02660732278018,0.02660732278018,31.739935,0,30.500600152116,0.02660732278018,0.58971109,0.25502002,True
8,106,3390,1.1452903,0.0,1.1452903,7.2173912579994e-05,0.08982641258198,0.08982641258198,0.16075591,0,427.97451519556,0.08982641258198,0.0,0.28904928,True
39,106,3390,0.045905621,0.0,0.045905621,1.4956087990208001e-06,0.041288244716396,0.041288244716396,12.635125,0,48.331879162922,0.041288244716396,0.5092085,0.25108945,True
5,106,3390,5.0809883,0.0,5.0809883,0.00020404510909372,0.16863924028468,0.16863924028468,1.0464099,0,167.93885356042,0.16863924028468,0.40158493,0.24290512,True
47,106,4131,1.8426165,0.2221166686933741,2.064733157188416,0.000464642327083942,0.11705188658643247,0.2775568695094766,0.80390363,0,172.6027730099166,0.26792660630821363,0.18627472,0.24212362,True
