planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,transit_radius,ice_frac,iron_frac,valid
4,450,9341,2.2259344,0.014336011136622024,2.2402704,0.00014051136906330513,0.13974797144137163,0.15891925705077148,11.979722,0,46.64083332565721,0.15846801382502723,0.50929982,0.24865683,True
38,450,7169,0.18829085,0.00017410237530656,0.18846495,3.8352982504192e-06,0.066604130396864,0.073869469263232,24.662714,0,32.322164288416005,0.072655300590016,0.56092253,0.25502002,True
21,450,7027,3.0212899,0.0859471988063,3.1072370918275998,0.0004020559286714,0.15324381808916,0.27062763094128,0.080853332127668,0,616.35372301372,0.26256778006375997,0.50504745,0.24653789,True
3,450,7179,4.6516955,0.173699,4.8253945,0.00049920037736591,0.17119429206569,0.22688436723895,8.0329952,0,56.676085256552,0.22640830164529002,0.50576096,0.24687785,True
14,450,7615,0.43763822,0.0011849795069184,0.4388232,1.2530535885728e-05,0.086237862273824,0.096852130453744,20.549099,0,35.264244030760004,0.095994262920608,0.53969294,0.25497406,True
9,450,6991,0.076386322,3.0487268007152002e-05,0.076416809767059,1.1857552568768e-06,0.050208000889452,0.055504457924253,30.764327,0,29.077239423045,0.053787570178275,0.58966522,0.25502002,True
30,450,7228,20.838673197299084,0.0,20.838673197299084,0.00032257117558142246,0.24403225913042353,0.24403225913042353,0.017782403864371448,0,1310.5772255240636,0.24682475748022217,0.40495299394598167,0.24798225,True
26,450,6959,0.056003937,1.4625082866303e-05,0.056018561935541,8.0737454952431e-07,0.045255602815478004,0.049708779558033996,31.921083,0,28.044230870183,0.047830629306747995,0.58971109,0.25502002,True
15,450,9140,1.442126,0.005063624682042724,1.4471896,6.513602836259693e-05,0.12292345254625166,0.13602331716764482,14.057092,0,43.259822915410815,0.13551137229829527,0.51234269,0.25003502,True
22,450,7129,0.15849691,0.0001518354108014,0.15864875,3.0978403929338998e-06,0.063366623795824,0.070726221807156,25.96699,0,31.235301168451002,0.069418006117602,0.57566661,0.25502002,True
50,450,6981,2.5161322946859,0.0,2.5161322946859,3.2527353237202e-05,0.14489186308263,0.14489186308263,0.050812407872552,0,776.20969685136,0.14489186308263,0.50424347372439,0.24622458,True
