planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,valid
5,2,603,0.015378064,1e-08,0.015378074,0.001,0.022591436,0.022593695,0.08379331508596655,0,0.0,True
7,2,603,0.05135590856907707,2.3682681373480833e-08,0.05135593243751787,0.363384782742708,0.03429699759985345,0.380945520288104,2.1969153975353874,0,267.6785516898413,True
9,2,603,0.22100775020338861,5.029201338906561e-06,0.22101278573187733,4.734573777328781,0.0643464596207106,1.5110445085662711,2.328177325682728,0,227.37519241796542,True
14,2,603,0.3104564940207678,2.4940846469724044e-06,0.3104589874428081,7.983246753049041,0.06081937994114599,0.49999260006755786,0.42512439063268515,0,433.42307109951383,True
15,2,603,0.10235087754235772,3.7461374494209315e-07,0.10235125622676579,1.517966392177223,0.05669882094168215,1.2390613423720331,4.397988382946097,0,238.6461127889977,True
16,2,603,0.1201128421647126,3.4262547581105225e-07,0.12011318084912068,2.342470081861238,0.04543133233610952,0.6012630622824922,1.5764738376179581,0,309.86387398555905,True
17,2,603,0.2950547250604089,8.086100883557334e-05,0.29513558981305404,0.08979661069223618,0.06014203002026737,0.6936404631975621,0.6423688492069989,0,270.2026313468687,True
1,2,603,0.01747184,1e-08,0.01747185,0.001,0.02356859,0.023570947,0.09160198452235846,0,0.0,True
2,2,603,0.14293870320846438,5.5617298098781085e-06,0.14294426742136115,0.009213363203620963,0.04785486547901773,0.41845199331891625,0.7136665009022019,0,246.60092611595653,True
3,2,603,0.010988265,1e-08,0.010988275,0.23483457017729484,0.020209228,0.020211249,0.06917294981787961,0,0.0,True
4,2,603,0.09498578327007078,1.9348269392550754e-07,0.094985976743834,1.1291017401397627,0.042103174947401345,0.5058713568800043,1.6520040727802403,0,273.4420590974407,True
6,2,603,0.5208994976671074,2.1182098306959525e-05,0.5209206821611381,42.57978416428367,0.07198222489757292,1.3960884341024449,0.8645961136518803,0,311.58878911388337,True
8,2,603,0.017608596257667284,1e-08,0.017608606257667286,0.004043938000539748,0.03162365257543966,0.36178314152148267,10.541311974889192,0,0.0,True
10,2,603,0.20066666543465828,1.8999532703835426e-07,0.20066685411906632,3.6351287775486125,0.052799948370674865,0.2913441294513154,0.3410230135425007,0,501.80689085573346,True
11,2,603,0.04463495320481841,1e-08,0.04463496320481841,0.14159423691271086,0.03221639340275593,0.04609508450080426,0.17097943655472547,0,0.0,True
12,2,603,0.15928073782134686,1.0827612101522818e-06,0.15928181859719046,0.34152687494662926,0.04944764907636903,0.37915624389333713,0.5752250593160209,0,305.3159496709678,True
13,2,603,0.029026189805636975,1e-08,0.029026199805636973,0.04070258744250432,0.027919080347744495,0.02792187208462611,0.13607831818558763,0,0.0,True
18,2,603,0.012268336232413498,1e-08,0.012268346232413498,0.001,0.028267943043126253,0.33349537543876895,19.417811962539318,0,0.0,True
19,2,603,0.3596452663667072,2.374611793691036e-05,0.35966901297058196,1.3204365714807258,0.06393019049547827,0.6691639354441307,0.5190538880463612,0,328.52159423541605,True
20,2,603,0.01913503,1e-08,0.01913504,0.001,0.024303146,0.024305577,0.09826667470208393,0,0.0,True
1,3,639,0.01571403139332027,1e-08,0.015714041393320267,0.0017553928160431542,0.022745796117913053,0.022748070117913053,0.07508073590963348,0,0.0,True
2,3,639,0.2554796822837145,1.6149429130309213e-05,0.2554958349599368,1.5012278786046842,0.05757820318278197,0.8322059844880615,0.7963859647313422,0,217.16728295088407,True
3,3,639,0.025588408321983207,1e-08,0.02558841832198321,0.02381285083999268,0.03578090335202057,0.42226897631913973,6.681322569256453,0,0.0,True
4,3,639,0.19643758305283882,2.2874263424634307e-06,0.19643987121363624,5.837814352608461,0.06787222819703063,1.8713475650193512,3.141467009751318,0,255.7762151426875,True
6,3,639,0.10621195864664473,1e-08,0.10621196864664474,0.717022326503407,0.04293991364805978,0.13728733494681303,0.21325989690149583,0,0.0,True
8,3,639,0.027561062996080726,1e-08,0.027561072996080724,0.031513885957798714,0.027439222435548454,0.02744196652585695,0.10206695556126434,0,0.0,True
10,3,639,0.11784764240522094,1e-08,0.11784765240522095,0.9218495325694017,0.044424393673655596,0.1655773780370144,0.2408618490816486,0,0.0,True
11,3,639,0.2514585996688257,3.9918094485744645e-06,0.25146258782962316,8.550465605840971,0.05744187861972762,1.0432726371264303,1.1510544021654219,0,291.93963325375745,True
12,3,639,0.04549779347841944,1e-08,0.04549780347841944,0.13617295330919912,0.032426187585953996,0.04792596291018699,0.14100582989974153,0,0.0,True
13,3,639,0.010237378893175194,1e-08,0.010237388893175194,0.001,0.0267915056222497,0.29950055337146964,22.855527665250133,0,0.0,True
18,3,639,0.010310206431722918,1e-08,0.010310216431722918,0.001,0.02682210398018043,0.29651340486914174,21.97797379183648,0,0.0,True
19,3,639,0.016249804,1e-08,0.016249814,0.001,0.02300142,0.02300372,0.0775654007829891,0,0.0,True
20,3,639,0.44268864924529394,0.0001130302949820331,0.4428016846425558,2.593165724263346,0.0683985020382107,1.1485961892286884,0.6940697152548199,0,221.70572783533683,True
5,3,639,0.1403035888649725,7.601375931782738e-07,0.14030434976805747,2.8606937516514077,0.04774546250360904,0.7647595053545427,1.4205033753027618,0,270.9218174520242,True
7,3,639,0.012909853933046455,1e-08,0.012909863933046455,0.003024038654149835,0.021297809776556664,0.021299939776556663,0.057008410423107655,0,0.0,True
9,3,639,0.2892669467373148,4.5652304884890286e-05,0.28931260423745986,0.9327019445499298,0.05988866139260605,0.9985694500058476,0.9114232378800647,0,194.98523619865992,True
14,3,639,0.16130556025136036,1.0727873061186233e-07,0.16130566570290286,2.2923241117573796,0.049176480704545555,0.25583251096941806,0.29773091831725595,0,461.4256824524486,True
15,3,639,0.15944191276469616,4.5737491942067936e-07,0.15944237276469617,0.02692400326454665,0.049112408644310136,0.28314327820293633,0.33857981281085253,0,365.1252507220305,True
16,3,639,0.4901184364525201,2.845060726902391e-05,0.49014688321474326,17.41323742953115,0.07046835524713309,1.0482221584409497,0.5722089252243316,0,296.03407655376054,True
17,3,639,0.7296779260378715,7.194647388596162e-05,0.7297498726679642,76.06921534857001,0.10093484592194482,4.4395382403546995,2.3819175739484244,0,249.84497887644451,True
5,6,652,0.016630070402678387,1e-08,0.016630080402678386,0.0031384471154473318,0.031047364413303444,0.357798419723607,11.59154724969175,0,0.0,True
7,6,652,0.5633291831166042,3.6123944288605045e-05,0.5633653118681455,17.20100853013186,0.07351693236630188,0.9127050562499631,0.46720911533712867,0,344.6202965047049,True
9,6,652,0.03403589673553582,1.4683109466888882e-08,0.03403591160352792,0.07468213552629716,0.03934280723109053,0.5624229072505236,6.860895354483938,0,189.4873173282794,True
14,6,652,0.017130546,1e-08,0.017130556,0.001,0.02341401,0.023416352,0.09141444755642607,0,0.0,True
15,6,652,0.03639494,1e-08,0.03639495,0.001,0.030093652,0.03824735452258635,0.13882400505312525,0,0.0,True
16,6,652,0.025838781,1e-08,0.025838791,0.001,0.026850208,0.026852893,0.11756824287106575,0,0.0,True
17,6,652,0.040620736,1e-08,0.040620746,0.001,0.03122214,0.04396412151861597,0.1488139747308339,0,0.0,True
1,6,652,0.4042029645737294,0.00011621396841190524,0.4043191814445592,0.6373227731184332,0.06635922732352438,0.8286707593043863,0.548067964263178,0,276.01016445231704,True
2,6,652,0.028896954,1e-08,0.028896964,0.001,0.027877778,0.033086832251915874,0.15438065046063537,0,0.0,True
3,6,652,0.8685454081475472,0.00011440096745865902,0.8686598119608271,78.01935202101413,0.08424566139130409,1.9382167701212354,0.7811110929478187,0,290.98439864564466,True
4,6,652,0.010762598176956432,1e-08,0.010762608176956432,0.001,0.02723753509743075,0.3134255012984278,22.638874279083215,0,0.0,True
6,6,652,0.029087829559747497,1.062587918114513e-08,0.029087840219787026,0.04621525447492396,0.037365651225179194,0.5034992960857202,7.47159325584201,0,19.977384677503096,True
8,6,652,0.01892219227560249,1e-08,0.01892220227560249,0.005301488883832925,0.03237833237242559,0.3772505406137872,9.866261618030148,0,0.0,True
10,6,652,0.21679352294888057,5.945484958515676e-06,0.21679947334650895,2.1261046072564236,0.05468032751583139,0.7809382016334032,0.9557075380594082,0,231.65063664316688,True
11,6,652,0.10733559437078552,4.689882953772454e-07,0.10733606305070646,1.5246165548833366,0.057574777745783304,1.351087897382378,4.598094686888882,0,242.1101150877555,True
12,6,652,0.0970942482501991,2.7939216866930176e-07,0.09709452719413586,1.3783826893348277,0.04503009567242854,0.7307116612587239,2.146490408151972,0,268.5782193341789,True
13,6,652,0.019178109851691688,1e-08,0.01917811985169169,0.001,0.024330183755865608,0.024332616755865608,0.09806052636688593,0,0.0,True
18,6,652,0.024039142,1e-08,0.024039152,0.001,0.026227662,0.026230285,0.10607597566561458,0,0.0,True
19,6,652,0.021595513798802392,1.029066820683757e-08,0.021595524062818207,0.009810964317849018,0.03382753659444854,0.41181136105058846,9.017658411917052,0,0.0,True
20,6,652,0.185077111886788,1.5016975919011236e-06,0.18507860792655081,5.815170303964485,0.05214907283319666,0.9442621390521814,1.5295087425061207,0,292.6389836328132,True
5,8,982,0.020282540243558633,2.080218958592775e-08,0.020282561110925086,0.006923909759255567,0.03321410543810706,0.47601191426080247,14.171640927368838,0,105.47355428977218,True
7,8,982,0.011071747616421176,1e-08,0.011071757616421176,0.001,0.027787050125961735,0.3662913619729491,30.43481655170338,0,0.0,True
9,8,982,0.12734686294569122,1e-08,0.12734687294569122,0.9127513271978406,0.04537256254942719,0.05345892950173379,0.049644541569555486,0,0.0,True
14,8,982,0.0703234413216075,1.8717742404428223e-07,0.07032362805634042,0.5120427255768544,0.05011282755430564,1.1305210443161082,6.998166087448975,0,222.68489853094798,True
15,8,982,0.17021950682957415,1.1287424178232594e-06,0.17022063417690325,5.732646720111363,0.050774639057776356,0.9906355211696983,2.0407927026379977,0,271.4198981121416,True
16,8,982,0.061047564,1e-08,0.061047574,0.001,0.03509216,0.03509567,0.040649362274741814,0,0.0,True
