planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,transit_radius,ice_frac,iron_frac,valid
4,450,2693,0.066618661,0.0,0.066618661,3.1233190444175003e-06,0.04669176258214,0.04669176258214,5.5209421,0,38.170405,0.04669176258214,0.50546715,0.24571167,True
38,450,2689,1.1331564,0.0,1.1331564,0.000105833987541,0.090011603479868,0.090011603479868,0.39195255,0,143.16374042180001,0.090011603479868,1.7992152e-12,0.25701276,True
28,450,2693,0.014045973,0.0,0.014045973,6.3758858354378e-07,0.027857842632856,0.027857842632856,12.829459,0,25.044613,0.027857842632856,0.5152072,0.25502002,True
9,450,2693,0.010565603,0.0,0.010565603,4.4837963906036e-07,0.025589096474641998,0.025589096474641998,18.844524,0,20.659195,0.025589096474641998,0.54676956,0.25502002,True
48,450,2693,0.012047038,0.0,0.012047038,5.3984978009822e-07,0.026520205632856002,0.026520205632856002,14.987154,0,23.166051,0.026520205632856002,0.52141386,0.25502002,True
33,450,2693,0.010136305,0.0,0.010136305,4.1370231750804e-07,0.025373130474642,0.025373130474642,22.503091,0,18.911267,0.025373130474642,0.56411115,0.25502002,True
1,450,2915,0.99103796,0.004313270375139501,0.995351231664327,0.00013969339307473355,0.08711476380470279,0.11556326245486397,0.5905945,0,116.82570251136421,0.11349459312792855,0.00070334248,0.24423584,True
18,450,2902,0.47826099,0.0,0.47826099,2.253987897596e-05,0.087276516,0.087276516,3.4311724,0,48.418355555215996,0.087276516,0.50390209,0.24419056,True
15,450,2693,0.050109224,0.0,0.050109224,2.3491137913968e-06,0.042453437344818996,0.042453437344818996,6.1256642,0,36.237798,0.042453437344818996,0.50499175,0.24649523,True
24,450,2989,1.5289636,0.023900751706818286,1.552864385986693,0.0002560298962623106,0.12072706419616447,0.1633107638135961,1.168873,0,75.19372650199018,0.16183432491454847,0.38373489,0.24264349,True
2,450,2698,2.3705895,0.082208506144288,2.4527980046464,0.00046309003705568,0.12923888610736,0.19577120800032002,0.83455815,0,88.76334249598399,0.19423543920736,0.23599289,0.2422357,True
13,450,2596,0.95297422,0.0,0.95297422,8.375740427108401e-05,0.08466905088489199,0.08466905088489199,0.169406,0,217.73275420342,0.08466905088489199,0.0,0.30082786,True
12,450,2693,0.019220742,0.0,0.019220742,8.8216795633032e-07,0.03087601679107,0.03087601679107,10.218928,0,28.061763,0.03087601679107,0.50982789,0.25502002,True
46,450,2596,0.51086371,0.0,0.51086371,4.7073351689758995e-05,0.07039024168409201,0.07039024168409201,0.2657384,0,173.85461001273998,0.07039024168409201,0.0,0.26698413,True
37,450,2769,0.54889957,0.0,0.54889957,4.3952854242043e-05,0.079695453,0.079695453,1.7766599,0,67.22445674538899,0.079695453,0.15926208,0.24217705,True
41,450,2596,0.16795855,0.0,0.16795855,7.9137907808968e-06,0.062989716445901,0.062989716445901,4.2965339,0,43.256865528716,0.062989716445901,0.50365204,0.24484154,True
36,450,2693,0.52640575,0.0,0.52640575,4.4907214844433e-05,0.07029187474642,0.07029187474642,0.090298513,0,298.09731,0.07029187474642,0.0,0.32125356,True
23,450,2693,0.012893116,0.0,0.012893116,5.821957801084e-07,0.027095477553749,0.027095477553749,13.9101,0,24.046981,0.027095477553749,0.51774292,0.25502002,True
42,450,2693,0.014915269,0.0,0.014915269,6.8259702277142e-07,0.028384829632856,0.028384829632856,12.218561,0,25.660485,0.028384829632856,0.51123424,0.25502002,True
7,106,2478,1.2931394,0.0,1.2931394,0.00012014267020905,0.093587668,0.093587668,0.32041302,0,158.090716235,0.093587668,5.2909285e-06,0.26090621,True
6,106,2292,0.11723824,0.0,0.11723824,5.5366136600823e-06,0.056183822815459,0.056183822815459,6.2432913,0,35.882585,0.056183822815459,0.50235356,0.24496661,True
8,106,3313,0.96737381,0.0010301764455458743,0.9684039831152871,9.236503437308993e-05,0.10774829279293192,0.11775021852688732,2.7156379,0,50.72151717242669,0.11697905178571429,0.47443353,0.24348067,True
39,106,2292,0.026092447,0.0,0.026092447,1.1979764864212e-06,0.034199346868263,0.034199346868263,11.160476,0,26.862514,0.034199346868263,0.51070133,0.25342823,True
25,106,2195,0.16788097,0.0,0.16788097,7.9354331057826e-06,0.06296903644261301,0.06296903644261301,2.2657031,0,55.880750642195004,0.06296903644261301,0.50227518,0.24452182,True
32,106,2292,0.017839825,0.0,0.017839825,8.0087834623857e-07,0.030220113631464,0.030220113631464,14.524563,0,23.526972,0.030220113631464,0.52054982,0.25502002,True
48,106,2292,0.030924043,0.0,0.030924043,1.4358045164626e-06,0.036152498947196,0.036152498947196,9.7073817,0,28.579518,0.036152498947196,0.50685237,0.25090965,True
1,106,2292,0.013210999,0.0,0.013210999,5.566329509884e-07,0.027595586552531,0.027595586552531,19.471322,0,20.322104,0.027595586552531,0.55001216,0.25502002,True
26,106,2292,0.82469945,0.0,0.82469945,7.0269188919816e-05,0.080666119499181,0.080666119499181,0.13380776,0,244.01628,0.080666119499181,0.0,0.32207545,True
18,106,2292,0.027418738,0.0,0.027418738,1.2690497394996e-06,0.034746905868263005,0.034746905868263005,10.17682,0,28.090051,0.034746905868263005,0.50828298,0.25109273,True
15,106,2292,0.052544625,0.0,0.052544625,2.4705274382834e-06,0.043119239657593,0.043119239657593,4.019732,0,42.43535,0.043119239657593,0.503773,0.2461358,True
24,106,2292,0.011301287,0.0,0.011301287,4.5342710078823e-07,0.026369585473598002,0.026369585473598002,23.9987,0,18.31362,0.026369585473598002,0.57150371,0.25502002,True
22,106,2322,1.3000066,0.0535123710590316,1.3535190335328733,0.00022491980138505024,0.11152646740296093,0.18392893264000784,1.0611933,0,78.54581603929584,0.18149194003946695,0.30619025,0.242456,True
13,106,2292,0.039653942,0.0,0.039653942,1.8493006465621e-06,0.039277311105062,0.039277311105062,8.2145473,0,31.258337,0.039277311105062,0.50633741,0.24837178,True
12,106,2761,2.2533136,0.033290730814008684,2.286604306337484,0.0004268825972333365,0.13565141051598667,0.1738922654857854,1.5938115,0,65.09894135055333,0.1730399648990386,0.39598464,0.24287154,True
35,106,2287,3.0153708,0.1078172809303,3.1231881084176,0.00059178796629716,0.12859940712078,0.1960631526544,0.79815497,0,90.767397614636,0.19490572612684,0.089129725,0.24539262,True
50,106,2292,0.020843371,0.0,0.020843371,9.4684867019125e-07,0.031771368710397,0.031771368710397,12.766467,0,25.097076,0.031771368710397,0.5148463,0.25501866,True
31,106,2393,0.35721354,0.0,0.35721354,1.6888920765161e-05,0.079705685,0.079705685,5.0773589,0,39.801072651283,0.079705685,0.5022582,0.24436697,True
44,106,2292,0.088341241,0.0,0.088341241,4.152727494545e-06,0.05127182757866,0.05127182757866,6.7153309,0,34.342986,0.05127182757866,0.50416113,0.24570455,True
37,106,2292,0.61848428,0.0,0.61848428,5.5068533286801e-05,0.074305851236253,0.074305851236253,0.21534106,0,192.88844,0.074305851236253,0.0,0.29158628,True
27,106,2292,0.014485698,0.0,0.014485698,6.1927239148415e-07,0.028397910552531,0.028397910552531,17.816041,0,21.253875,0.028397910552531,0.54342744,0.25502002,True
