planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,transit_radius,ice_frac,iron_frac,valid
39,450,2915,0.38475014,0.0,0.38475014,5.5217815e-06,0.077711869,0.077711869,0.580529,0,62.74777,0.077711869,0.35988672,0.24321384,True
38,450,2953,0.29111253,0.0030316273,0.29414415,9.2493628e-06,0.074624729,0.10054345,0.73838171,0,50.225491,0.098132344,0.47310483,0.24370822,True
5,450,2696,0.039268749,0.0,0.039268749,4.0991817e-07,0.039398568,0.039398568,6.3525994,0,18.966111,0.039398568,0.52705193,0.25028873,True
47,450,2696,0.19634402,0.0,0.19634402,3.9951823e-06,0.051699917,0.051699917,0.043547774,0,228.68252,0.051699917,0.0,0.30884364,True
21,450,2599,0.090815592,0.0,0.090815592,9.9342975e-07,0.051822219,0.051822219,4.4106884,0,22.770815,0.051822219,0.50946779,0.24626507,True
32,450,2599,0.52076816,0.0,0.52076816,9.8696262e-06,0.078200663,0.078200663,0.24449244,0,96.650001,0.078200663,0.15357861,0.24288746,True
3,450,2696,0.014176403,0.0,0.014176403,1.4315432e-07,0.028155425,0.028155425,13.520274,0,13.007556,0.028155425,0.53958316,0.25502002,True
9,450,2696,0.01263616,0.0,0.01263616,1.2694321e-07,0.027116224,0.027116224,15.364473,0,12.203298,0.027116224,0.54195608,0.25502002,True
48,450,2872,0.32135044,1.075172e-05,0.32136119,4.9868645e-06,0.077208326,0.078604559,3.0705068,0,25.717522,0.078076286,0.50442965,0.24476078,True
30,450,2642,0.17398632,0.0,0.17398632,1.9271263e-06,0.06370114,0.06370114,3.6858965,0,24.902417,0.06370114,0.5052464,0.24535688,True
17,450,2696,0.012964259,0.0,0.012964259,1.2988435e-07,0.027359826,0.027359826,14.596335,0,12.512336,0.027359826,0.54320439,0.25502002,True
35,450,3235,0.63442556,0.0019312758,0.63635684,1.8812871e-05,0.095105598,0.10478735,2.0390002,0,31.480318,0.1042414,0.48762731,0.2439966,True
