planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,transit_radius,ice_frac,iron_frac,valid
39,450,2833,0.38475014,0.0006942164276893452,0.385444359653563,3.927645587729117e-05,0.07813022302739456,0.0943360166529358,0.580529,0,63.07980137975331,0.09235223844262783,0.35988672,0.24321384,True
38,450,2868,0.29111253,0.005698313617111092,0.29681083920421986,3.0497169519586786e-05,0.07482813121060841,0.11969253452148043,0.73838171,0,50.38591637382581,0.11616137424386185,0.47310483,0.24370822,True
5,450,2635,0.039268749,0.0,0.039268749,1.7500061265296001e-06,0.039398551,0.039398551,6.3525994,0,18.944288,0.039398551,0.52705193,0.25028873,True
47,450,2635,0.19634402,0.0,0.19634402,1.7056071237292e-05,0.051699849,0.051699849,0.043547774,0,228.41939,0.051699849,0.0,0.30884364,True
21,450,2538,0.090815592,0.0,0.090815592,4.2208908626e-06,0.051822193,0.051822193,4.4106884,0,22.744614,0.051822193,0.50946779,0.24626507,True
32,450,2538,0.52076816,0.0,0.52076816,4.1951447779508004e-05,0.078200581,0.078200581,0.24449244,0,96.538793,0.078200581,0.15357861,0.24288746,True
3,450,2635,0.014176403,0.0,0.014176403,6.1114865241974e-07,0.028155416,0.028155416,13.520274,0,12.992589,0.028155416,0.53958316,0.25502002,True
9,450,2635,0.01263616,0.0,0.01263616,5.419408130590401e-07,0.027116216,0.027116216,15.364473,0,12.189257,0.027116216,0.54195608,0.25502002,True
48,450,2806,0.32135044,5.164894601057984e-05,0.3214020876617295,2.1445121130578402e-05,0.07730539294195389,0.08097855957630953,3.0705068,0,28.503794785284658,0.08033202386722162,0.50442965,0.24476078,True
30,450,2582,0.17398632,0.0,0.17398632,8.1657955778052e-06,0.063701104,0.063701104,3.6858965,0,24.873764,0.063701104,0.5052464,0.24535688,True
17,450,2635,0.012964259,0.0,0.012964259,5.5449702849124e-07,0.027359818,0.027359818,14.596335,0,12.497939,0.027359818,0.54320439,0.25502002,True
35,450,3138,0.63442556,0.0020375844050652325,0.6364631460523602,6.344227347991316e-05,0.0952442598321191,0.10824653670702776,2.0390002,0,33.86597141379092,0.10759840227770077,0.48762731,0.2439966,True
45,450,2545,0.50393858,0.0,0.50393858,4.1089471699346005e-05,0.076786453,0.076786453,0.1815923,0,112.02719,0.076786453,0.13863999,0.24686809,True
27,450,2635,0.021733701,0.0,0.021733701,9.4757250926594e-07,0.032413266,0.032413266,9.5083401,0,15.483727,0.032413266,0.53436122,0.25502002,True
41,450,2635,0.031656223,0.0,0.031656223,1.3977831374255999e-06,0.036690471,0.036690471,7.3251502,0,17.640065,0.036690471,0.52953056,0.25326885,True
43,450,2635,0.22119241,0.0,0.22119241,2.0843093074442e-05,0.054346511,0.054346511,0.12832889,0,133.17564,0.054346511,0.00082148799,0.24965006,True
23,450,2989,0.46897094,0.0038784311143182323,0.4728493684766192,5.6323125543664205e-05,0.08366817284045905,0.11760724473480645,0.46657834,0,70.15421315437973,0.11472990164391465,0.36889682,0.2429801,True
42,450,3011,0.77671748,0.00658733531886961,0.7833048170901907,0.00010823334506236042,0.09759067429272462,0.1331162018074214,0.33152235,0,83.18445981739391,0.13060724568673768,0.36119703,0.24280806,True
19,450,2635,0.71922651,0.0,0.71922651,6.5361553800576e-05,0.078065594,0.078065594,0.08344625,0,165.2651,0.078065594,0.0,0.27694444,True
34,450,2635,0.018578708,0.0,0.018578708,8.061557493901799e-07,0.030783212,0.030783212,10.745844,0,14.56381,0.030783212,0.53658101,0.25502002,True
7,106,2848,0.88100399,0.019585531842741397,0.9005895188223897,0.00013128941218289264,0.10138666274567477,0.15238931537622125,0.48874159,0,68.6601692713295,0.15014242942605996,0.35956749,0.24287191,True
6,106,2642,0.046386395,0.0,0.046386395,2.1470004528288e-06,0.041435979,0.041435979,4.896788,0,21.57615,0.041435979,0.51058302,0.24755365,True
5,106,2570,0.60206588,0.0,0.60206588,4.8621636959296e-05,0.081567112,0.081567112,0.21214124,0,103.3438,0.081567112,0.14869997,0.24534723,True
47,106,3143,0.70401342,0.00897768521720362,0.7129911064489829,8.620564837475923e-05,0.09774251730269928,0.12916077009235072,0.9159926,0,45.83336398118684,0.12791765430327978,0.45635064,0.24350279,True
28,106,2706,1.4020082,0.0453506473645139,1.4473588210920616,0.00024342734677342985,0.1112674939089492,0.17575260710321633,0.33932143,0,82.2669025787001,0.17361118592234526,0.24633728,0.24371709,True
3,106,2642,0.019505769,0.0,0.019505769,8.5621265671648e-07,0.031234962,0.031234962,8.147614,0,16.736365,0.031234962,0.53120065,0.25502002,True
14,106,2642,0.070238592,0.0,0.070238592,3.2856284479504e-06,0.047520355,0.047520355,4.2059357,0,23.28622,0.047520355,0.50628853,0.24615426,True
20,106,2642,0.026730859,0.0,0.026730859,1.1886627368048e-06,0.034660242,0.034660242,6.7046537,0,18.443907,0.034660242,0.52744909,0.25129597,True
40,106,2642,0.011671748,0.0,0.011671748,5.0580495609024e-07,0.026368835,0.026368835,12.951929,0,13.272006,0.026368835,0.53717625,0.25502002,True
33,106,2545,0.16165775,0.0,0.16165775,7.5990703754404e-06,0.062232347,0.062232347,3.3816643,0,25.965236,0.062232347,0.50460594,0.24515546,True
16,106,2642,0.30869564,0.0,0.30869564,2.625455787608e-05,0.059491763,0.059491763,0.019643965923824,0,335.45394076176,0.059491763,0.0,0.3233139,True
35,106,2642,0.028788531,0.0,0.028788531,1.2796531801328e-06,0.03553288,0.03553288,6.2551648,0,19.093273,0.03553288,0.52782062,0.25100518,True
50,106,2642,0.017957396,0.0,0.017957396,7.89777683128e-07,0.030376455,0.030376455,8.6922042,0,16.201821,0.030376455,0.53028987,0.25502002,True
46,106,2642,0.47610533,0.0,0.47610533,4.0431619254655996e-05,0.068065108,0.068065108,0.044436817,0,224.79313,0.068065108,0.0,0.32433543,True
37,106,2554,1.0835454,0.0,1.0835454,9.934503665258e-05,0.088558116,0.088558116,0.10135622,0,149.91479,0.088558116,0.0,0.27056151,True
41,106,3040,0.55096269,0.0009952820365157716,0.5519579715169206,4.958408187404179e-05,0.09083384033484461,0.10127684457229462,1.8097655,0,34.8992910071906,0.100580183346174,0.47711653,0.24379424,True
36,106,2642,0.011246611,0.0,0.011246611,4.8472023637504e-07,0.026065293,0.026065293,13.757632,0,12.879935,0.026065293,0.53970325,0.25502002,True
29,106,2642,0.010633659,0.0,0.010633659,4.5589235085328e-07,0.025602013,0.025602013,15.474951,0,12.14034,0.025602013,0.54212386,0.25502002,True
7,817,4799,3.9995202,0.015643086573687154,4.015163277407231,0.0012476742362482398,0.16511694800784807,0.19331526874420193,0.13321801,0,131.0746920778804,0.19201059598587758,0.47624904,0.24431306,True
8,817,4226,1.2315155,0.0,1.2315155,6.61518161367e-05,0.11355726,0.11355726,0.69934141,0,56.992037,0.11355726,0.43384183,0.24511965,True
39,817,4209,5.0313704039389995,0.0,5.0313704039389995,0.0002770678042071,0.16964984533034,0.16964984533034,0.023237420731568,0,312.3424741777,0.16964984533034,0.42094893557302,0.24344091,True
21,817,4129,0.044773595,0.0,0.044773595,1.9333922094288e-06,0.041299392,0.041299392,13.040087,0,13.219337,0.041299392,0.53881236,0.25502002,True
25,817,4129,0.035236376,0.0,0.035236376,1.5107836129508e-06,0.038169843,0.038169843,14.235624,0,12.631173,0.038169843,0.54216541,0.25502002,True
49,817,4847,0.47591392,0.00036443264481376866,0.4762783548755761,3.953076040326928e-05,0.08788816442923118,0.09423572517488223,7.4071425,0,26.158966319771448,0.09374575038093631,0.52180945,0.24976313,True
28,817,4382,0.20116451,5.0105451549643124e-05,0.2012146144644956,1.2952073092302907e-05,0.06725875522783126,0.0712189683267872,8.9258364,0,22.91659609063208,0.0705537499215468,0.52866754,0.25223922,True
40,817,4279,0.14408094,1.5503074795852546e-05,0.14409643764269522,8.376031919546039e-06,0.0605437636546209,0.06323421490042418,9.9156477,0,21.797622041785946,0.0625050484599746,0.53054855,0.2529005,True
18,817,4226,7.5856485268036,0.0,7.5856485268036,0.00050987543776026,0.18139370425562,0.18139370425562,0.013811175297108,0,405.24900967314,0.18180833205428,0.29315509453686,0.24340889,True
35,817,4177,1.8156028,0.0,1.8156028,0.00010736059083490001,0.12511532,0.12511532,0.08174627,0,167.01417,0.12511532,0.37720759,0.24467743,True
46,817,4226,0.027207181,0.0,0.027207181,1.1639176861848001e-06,0.035027478,0.035027478,15.774136,0,12.063184,0.035027478,0.54311374,0.25502002,True
44,817,4128,0.10129497,2.8514502723422e-06,0.10129781916793999,5.2988799172896e-06,0.0541350836336,0.055467777115774004,10.982225,0,20.747907849940002,0.054672645707998,0.53254638,0.25367179,True
11,817,4226,1.519329,0.0,1.519329,7.6524550336866e-05,0.12229107,0.12229107,0.25552378,0,94.264437,0.12229107,0.46941477,0.24472034,True
27,817,4189,0.29056942,0.0,0.29056942,1.3680664145512001e-05,0.074820254,0.074820254,0.44142155,0,71.475238,0.074820254,0.5032682,0.2459036,True
7,429,1751,0.31091905,0.0,0.31091905,2.8457337828265002e-05,0.060534052,0.060534052,0.1314416,0,129.92024,0.060534052,0.0061379233,0.26728645,True
6,429,1751,0.010487464,0.0,0.010487464,4.608512051611e-07,0.025394137,0.025394137,8.8535225,0,16.036782,0.025394137,0.53069082,0.25502001,True
8,429,1751,0.01151289,0.0,0.01151289,5.067817736122499e-07,0.026190544,0.026190544,7.172611,0,17.803326,0.026190544,0.52989795,0.25499725,True
39,429,1751,0.18602514,0.0,0.18602514,1.7134959721990002e-05,0.051800746,0.051800746,0.38965958,0,71.044057,0.051800746,0.012950035,0.25751833,True
47,429,1751,0.22227073,0.0,0.22227073,2.0739853694324998e-05,0.055269152,0.055269152,0.53765285,0,66.783113,0.055269152,0.020640797,0.24195529,True
21,429,1751,0.010000243,0.0,0.010000243,4.23696585521e-07,0.02512523,0.02512523,17.533845,0,11.404732,0.02512523,0.5475056,0.25502002,True
25,429,1751,0.030521148,0.0,0.030521148,1.4327137485155e-06,0.035992346,0.035992346,1.9497397,0,32.996178,0.035992346,0.50541674,0.24485115,True
28,429,1751,0.012947007,0.0,0.012947007,5.716993892132e-07,0.027237096,0.027237096,5.9613801,0,19.264984,0.027237096,0.52966165,0.25303306,True
14,429,1751,0.010299562,0.0,0.010299562,4.4879463822534997e-07,0.025272855,0.025272855,9.5803769,0,15.415069,0.025272855,0.53463072,0.25502002,True
9,429,1751,0.010835948,0.0,0.010835948,4.755125898114e-07,0.02567793,0.02567793,8.19258,0,16.664104,0.02567793,0.53133374,0.2550196,True
40,429,1751,0.13792234,0.0,0.13792234,6.94872095021e-06,0.058540006,0.058540006,2.1328272,0,32.13333,0.058540006,0.47042021,0.243076,True
30,429,1751,0.015576544,0.0,0.015576544,7.204929441618e-07,0.028792712,0.028792712,5.3346463,0,19.592412,0.028792712,0.51004505,0.24886865,True
17,429,1751,0.010007476,0.0,0.010007476,4.309592248327e-07,0.025073431,0.025073431,14.151054,0,12.694578,0.025073431,0.54008198,0.25502002,True
18,429,1751,0.010191769,0.0,0.010191769,4.4405352566795e-07,0.02518452,0.02518452,10.256826,0,14.973322,0.02518452,0.53467696,0.25502002,True
2,429,1751,0.14219019,0.0,0.14219019,9.237684951554e-06,0.055910606,0.055910606,2.1312404,0,32.716104,0.055910606,0.31775688,0.24235153,True
22,429,1751,0.030156608,0.0,0.030156608,1.4176766756705e-06,0.035836271,0.035836271,2.4135957,0,29.530819,0.035836271,0.5046017,0.24498843,True
13,429,1751,0.011109311,0.0,0.011109311,4.881745163967001e-07,0.025887373,0.025887373,7.2058608,0,17.706353,0.025887373,0.53069635,0.25501514,True
12,429,1751,0.051784737,0.0,0.051784737,4.5956940885615e-06,0.035495974,0.035495974,2.440814,0,29.757128,0.035495974,0.068583419,0.24191347,True
35,429,1751,0.025997328,0.0,0.025997328,1.2203270201264999e-06,0.03412123,0.03412123,1.086242,0,41.31472,0.03412123,0.50523536,0.24514719,True
50,429,1751,0.013269141,0.0,0.013269141,5.8969113456435e-07,0.027448083,0.027448083,5.8610906,0,19.691706,0.027448083,0.52785084,0.25111351,True
44,429,1751,0.028947283,0.0,0.028947283,1.357208047883e-06,0.035353559,0.035353559,4.4772912,0,22.528531,0.035353559,0.50539865,0.24578228,True
45,429,1739,0.52410982,0.0,0.52410982,2.736462106562e-05,0.088247657,0.088247657,1.1108529,0,45.27253,0.088247657,0.45120555,0.24301158,True
11,429,1754,0.27640975,0.0,0.27640975,2.1099995911775e-05,0.065505782,0.065505782,0.72157536,0,56.102307,0.065505782,0.19778255,0.24301995,True
27,429,1751,0.023743097,0.0,0.023743097,1.1160725392060001e-06,0.03307923,0.03307923,3.1553608,0,25.51783,0.03307923,0.50393798,0.24606744,True
36,429,1751,0.014394074,0.0,0.014394074,6.4526881530745e-07,0.028169031,0.028169031,4.6125428,0,21.413262,0.028169031,0.52393988,0.2507814,True
43,429,1751,0.010107312,0.0,0.010107312,4.3844325662585e-07,0.025130713,0.025130713,10.851789,0,14.432189,0.025130713,0.53671683,0.25502002,True
34,429,1682,0.14380685,0.0,0.14380685,6.9995358031310996e-06,0.059668032,0.059668032,2.6080261,0,29.956482,0.059668032,0.48828014,0.24323507,True
6,400,2175,0.010635662,0.0,0.010635662,4.6096379237176e-07,0.025563848,0.025563848,12.869574,0,13.311422,0.025563848,0.53711834,0.25502002,True
4,400,2175,0.014506747,0.0,0.014506747,6.3699318369552e-07,0.02829785,0.02829785,8.307022,0,16.566353,0.02829785,0.53104364,0.25502002,True
10,400,2307,0.44875222,0.00033847409517479845,0.4490906972002268,4.905530795106443e-05,0.07183245704584258,0.0818141002182401,0.66381034,0,59.31068049159173,0.08071319515253297,0.080731781,0.24513961,True
47,400,2175,0.040251146,0.0,0.040251146,1.8868583277082e-06,0.03945832,0.03945832,4.0331436,0,23.781067,0.03945832,0.50525256,0.24614161,True
14,400,2175,0.023503575,0.0,0.023503575,1.0492769127497999e-06,0.033197159,0.033197159,5.5735836,0,20.225605,0.033197159,0.52638941,0.25002447,True
20,400,2175,0.012539359,0.0,0.012539359,5.4604003864666e-07,0.026988598,0.026988598,9.7287498,0,15.30887,0.026988598,0.5349316,0.25502002,True
40,400,2175,0.68672923,0.0,0.68672923,6.1796667614288e-05,0.076840593,0.076840593,0.12184061,0,136.33,0.076840593,5.0618378e-06,0.28403134,True
30,400,2175,0.016921318,0.0,0.016921318,7.431913862316799e-07,0.029787898,0.029787898,7.2314402,0,17.755946,0.029787898,0.53095148,0.25499188,True
33,400,2175,0.011362339,0.0,0.011362339,4.9299156305266e-07,0.026129667,0.026129667,11.169668,0,14.285085,0.026129667,0.53661769,0.25502002,True
1,400,2625,0.84772898,0.0017218819692226804,0.8494508659867784,8.860033600236434e-05,0.1010921860809168,0.11271456851176981,1.3112204,0,40.218362675321416,0.112104277258266,0.40303418,0.24289019,True
15,400,2175,0.2137866,0.0,0.2137866,2.0162638003144e-05,0.053736744,0.053736744,0.29646082,0,87.432414,0.053736744,0.00036392842,0.24935043,True
24,400,2175,0.39926855,0.0,0.39926855,3.4275548803612004e-05,0.06452787,0.06452787,0.049549756,0,212.0088,0.06452787,0.0,0.31698285,True
2,400,2175,0.010097925,0.0,0.010097925,4.2865676175846e-07,0.025200064,0.025200064,16.748152,0,11.667396,0.025200064,0.54663787,0.25502002,True
13,400,2175,0.091658645,0.0,0.091658645,4.3042557544804005e-06,0.051918545,0.051918545,3.027557,0,27.439905,0.051918545,0.50520276,0.24489097,True
31,400,2175,0.01020221,0.0,0.01020221,4.367695168541e-07,0.025256205,0.025256205,15.308229,0,12.207381,0.025256205,0.54277942,0.25502002,True
46,400,2175,0.010047067,0.0,0.010047067,4.2406918090784e-07,0.025177759,0.025177759,18.206545,0,11.191925,0.025177759,0.54921954,0.25502002,True
37,400,2175,0.020519732,0.0,0.020519732,9.1228366511646e-07,0.031739876,0.031739876,6.0929974,0,19.35151,0.031739876,0.52773563,0.25099396,True
11,400,2175,0.026474076,0.0,0.026474076,1.2227904531132e-06,0.034373638,0.034373638,5.0401697,0,21.266439,0.034373638,0.51101435,0.24846811,True
41,400,2175,0.019505452,0.0,0.019505452,8.6703096214576e-07,0.031207502,0.031207502,6.4669328,0,18.782571,0.031207502,0.52773705,0.25112901,True
29,400,2175,0.84264292,0.0,0.84264292,6.407133786775999e-05,0.092567395,0.092567395,0.38660928,0,76.716147,0.092567395,0.19849142,0.24521314,True
7,562,2054,0.02484211,0.0,0.02484211,1.1575458018441e-06,0.033616409,0.033616409,4.2693064,0,21.220062,0.033616409,0.50752847,0.24719809,True
10,562,2054,0.05454245,0.0,0.05454245,2.5657053144586e-06,0.043657702,0.043657702,2.3917495,0,27.075583,0.043657702,0.50439752,0.2448195,True
8,562,2054,0.15698184,0.0,0.15698184,7.4375930099787e-06,0.061596381,0.061596381,3.4147219,0,24.946859,0.061596381,0.50135239,0.24403556,True
47,562,2991,0.69776417,0.002466145983405502,0.7002303136251952,7.614133171260242e-05,0.09363355397909631,0.10848126579170356,1.4815401,0,38.35989320959709,0.10780448649492137,0.35280724,0.24261219,True
21,562,2054,0.19441268,0.0,0.19441268,1.7052692497424e-05,0.052754081,0.052754081,3.2027012,0,25.46509,0.052754081,0.026190856,0.28335077,True
28,562,2054,0.032079534,0.0,0.032079534,1.5056533410328e-06,0.036574825,0.036574825,5.5122868,0,19.066473,0.036574825,0.50475732,0.2459659,True
14,562,2398,0.74836403,0.0,0.74836403,6.484459100237481e-05,0.084295083,0.084295083,0.29110685,0,86.297269,0.084295083,0.086961548,0.24490069,True
40,562,2054,0.03339983,0.0,0.03339983,1.5486029798922001e-06,0.037124024,0.037124024,13.962742,0,10.64793,0.037124024,0.50996043,0.24720486,True
33,562,2054,0.019876691,0.0,0.019876691,8.8795433812661e-07,0.031384185,0.031384185,5.5408256,0,20.043086,0.031384185,0.52560051,0.25077124,True
26,562,2054,0.010721663,0.0,0.010721663,4.6661795684263e-07,0.025617788,0.025617788,10.349448,0,14.804424,0.025617788,0.53519938,0.25501984,True
18,562,2031,0.40698452,0.0,0.40698452,2.0090938087238002e-05,0.082447747,0.082447747,0.82906401,0,51.65368,0.082447747,0.48107035,0.24323821,True
15,562,2054,0.010071812,0.0,0.010071812,4.3395100013452e-07,0.025125202,0.025125202,14.158945,0,12.700298,0.025125202,0.53984877,0.25502002,True
24,562,2054,0.080995751,0.0,0.080995751,3.8021610346865e-06,0.049819549,0.049819549,5.5112459,0,19.208512,0.049819549,0.5055292,0.24466478,True
2,562,2054,0.011715078,0.0,0.011715078,5.145248418807299e-07,0.026350705,0.026350705,8.6322127,0,15.953915,0.026350705,0.53094096,0.25501801,True
22,562,2054,0.012382631,0.0,0.012382631,5.4399283459307e-07,0.026841466,0.026841466,7.962791,0,16.673727,0.026841466,0.5308288,0.25499186,True
13,562,2054,0.014674427,0.0,0.014674427,6.4646462311214e-07,0.028394453,0.028394453,6.1678331,0,17.901821,0.028394453,0.52960721,0.25486482,True
12,562,1957,0.23503754,0.0,0.23503754,1.117965958416e-05,0.069890149,0.069890149,2.7518237,0,28.409702,0.069890149,0.49963152,0.24378405,True
16,562,2054,0.010019891,0.0,0.010019891,4.2969681856391e-07,0.025098535,0.025098535,16.062638,0,11.909665,0.025098535,0.54199877,0.25502002,True
35,562,2054,0.11670608,0.0,0.11670608,5.4918085284337996e-06,0.056151426,0.056151426,1.1151315,0,41.536676,0.056151426,0.50457532,0.24428789,True
45,562,2054,0.019503271,0.0,0.019503271,9.0199788564421e-07,0.03103304,0.03103304,7.6068849,0,16.467078,0.03103304,0.51019103,0.2487518,True
43,562,2054,0.010460749,0.0,0.010460749,4.5377673197133003e-07,0.025420252,0.025420252,10.979441,0,14.366411,0.025420252,0.53671638,0.25502001,True
29,562,2054,0.60694036,0.0,0.60694036,5.3685277704083e-05,0.073814203,0.073814203,0.088647977,0,152.51107,0.073814203,0.00038102518,0.29597707,True
23,562,1957,0.29928573,0.0,0.29928573,2.7793833302059998e-05,0.060333613,0.060333613,1.7410923,0,36.071679,0.060333613,0.014252575,0.25055619,True
7,534,2250,0.010000003,0.0,0.010000003,4.2367245356928e-07,0.025125134,0.025125134,17.581127,0,11.385338,0.025125134,0.54752029,0.25502002,True
6,534,2829,1.4065443,0.01594644519458574,1.4224907484040303,0.0002180909510135465,0.11752335281504539,0.14749214768787755,0.82408978,0,49.31560351511372,0.1467375108780816,0.38685851,0.24679974,True
10,534,2250,0.62451663,0.0,0.62451663,5.527451085509e-05,0.074440884,0.074440884,0.12123045,0,133.39066,0.074440884,0.0,0.29580246,True
8,534,2250,0.031362496,0.0,0.031362496,1.4721598732197e-06,0.036300078,0.036300078,3.8619297,0,23.783337,0.036300078,0.50450509,0.24626488,True
38,534,2742,0.58352964,0.00043556850174963755,0.5839652075719602,4.83191597790547e-05,0.09271575285185095,0.10055164266963078,1.3763665,0,38.61293868504736,0.09982528002948725,0.48915984,0.24335662,True
28,534,2250,0.022672963,0.0,0.022672963,1.0587130331981001e-06,0.032589727,0.032589727,7.0788602,0,14.851708,0.032589727,0.50624409,0.24756102,True
30,534,2250,0.010012099,0.0,0.010012099,4.3470061221988e-07,0.02504799,0.02504799,11.717518,0,13.883126,0.02504799,0.5363032,0.25502002,True
1,534,2250,0.068807648,0.0,0.068807648,3.2214433526202e-06,0.047195024,0.047195024,4.8039334,0,21.392174,0.047195024,0.50627695,0.2455265,True
22,534,2250,0.013005314,0.0,0.013005314,5.7255085833314e-07,0.027277286,0.027277286,6.1263753,0,18.305055,0.027277286,0.52992526,0.25485649,True
16,534,2250,0.010039501,0.0,0.010039501,4.3550230104875e-07,0.025074435,0.025074435,10.69695,0,14.542908,0.025074435,0.53671596,0.25502001,True
35,534,2250,0.27392712,0.0,0.27392712,2.3417501079495e-05,0.057303048,0.057303048,0.042702475,0,216.97276,0.057303048,0.0,0.31982741,True
31,534,2250,0.010143026,0.0,0.010143026,4.4203013242586e-07,0.025143702,0.025143702,9.5099297,0,15.436588,0.025143702,0.53457111,0.25501999,True
44,534,2250,0.010266111,0.0,0.010266111,4.5110757757445e-07,0.025214346,0.025214346,8.8161535,0,16.038244,0.025214346,0.53070827,0.25501958,True
37,534,2250,0.019726584,0.0,0.019726584,9.1330865644428e-07,0.031148061,0.031148061,5.2609843,0,20.648735,0.031148061,0.50964564,0.24877634,True
45,534,2153,0.17376641,0.0,0.17376641,1.5776959115952e-05,0.051816209,0.051816209,2.8417987,0,29.190192,0.051816209,0.042012619,0.24605241,True
27,534,2250,0.010488341,0.0,0.010488341,4.6076834621353e-07,0.025396085,0.025396085,8.3222018,0,16.459491,0.025396085,0.53081665,0.25501616,True
41,534,2250,0.011705455,0.0,0.011705455,5.1558006369453e-07,0.026333371,0.026333371,7.0222799,0,17.831809,0.026333371,0.52961027,0.25498744,True
36,534,2632,1.237493,0.008421540352245847,1.2459144826584958,0.00017914923441685455,0.1007725422975372,0.13079415429590485,0.29225934,0,88.24022415405294,0.1293463119499509,0.11981513,0.24634989,True
23,534,2250,0.015351521,0.0,0.015351521,6.9365316610819e-07,0.028746088,0.028746088,3.997387,0,23.590088,0.028746088,0.52011242,0.25085642,True
34,534,2403,0.36361902,0.0,0.36361902,1.7141608396916e-05,0.080178123,0.080178123,2.4465467,0,29.819859,0.080178123,0.50406141,0.24383273,True
10,350,1939,0.010007097,0.0,0.010007097,4.3614298383111e-07,0.025030608,0.025030608,9.5128903,0,15.481748,0.025030608,0.53453414,0.25502002,True
8,350,1939,0.010027199,0.0,0.010027199,4.4031678404785e-07,0.025019809,0.025019809,8.6469398,0,16.23244,0.025019809,0.53102179,0.25502002,True
