planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,valid
4,1,5104,2.4369539746736226,0.0,2.4369539746736226,0.00011833110391945654,0.14305648707763355,0.14305648707763355,0.10671422042603322,0,835.817954325879,True
3,1,4823,0.020193903,0.0,0.020193903,7.7586474422974e-07,0.032195026735162995,0.032195026735162995,35.546077,0,45.754111070048,True
6,1,5069,0.19000098,3.216494823148326e-05,0.1900331412690383,1.1461441808689938e-05,0.06597604420833557,0.07268845576037729,17.100044,0,59.81314232798714,True
18,1,5016,2.2907172485703997,0.0,2.2907172485703997,0.00011534729485628,0.1398534229599,0.1398534229599,0.091856112807139,0,900.5587393718899,True
19,1,5356,3.5088474,1.2038627925608054,4.712710292560805,0.0014799661755818688,0.1568365708870592,0.39072181342255324,5.5340141,0,104.8985875235657,True
22,1,4868,1.0129865503192867,0.0,1.0129865503192867,8.957497073737713e-05,0.08711182147505143,0.08711182147505143,0.01806351135322335,0,2034.2763440802407,True
24,1,4767,2.69368718648,0.0,2.69368718648,0.0001432665137908,0.1452447275712,0.1452447275712,0.07575934869589,0,991.7545042984,True
25,1,4823,1.9865910399651001,0.0,1.9865910399651001,0.00015900195618860998,0.11894232606774,0.11894232606774,0.047680331431665,0,1250.1432345409,True
28,1,4823,0.018670002,0.0,0.018670002,7.172442155742199e-07,0.031363675494392,0.031363675494392,36.951111,0,44.862656024740005,True
30,1,5980,0.92023858,0.0,0.92023858,0.00017587184,0.084213222,0.084213222,0.004416887664967224,0,3954.9992,True
35,1,4873,2.699900035682,0.0,2.699900035682,0.0001846274591395,0.13730987273530001,0.13730987273530001,0.05386054971995,0,1176.182908589,True
37,1,5454,2.8419195,1.8218041010891293,4.66372360108913,0.003985336909972383,0.14836691623445236,1.0905827363509228,0.12393635,0,777.1990422326442,True
38,1,4823,0.042441988,0.0,0.042441988,1.7264123418975998e-06,0.040944190661331,0.040944190661331,26.394622,0,53.174770000847,True
40,1,5807,0.015883063,0.0,0.015883063,0.0,0.019073272,0.019073272,0.0042158907222938245,0,3892.3005,True
41,1,4823,0.021097516,0.0,0.021097516,8.108901239216e-07,0.03266714581542,0.03266714581542,34.746094,0,46.358780225993,True
44,1,5993,1.9934951,0.259666700027764,2.2531617877912,0.0010242990042252744,0.13607503301101365,0.4008691172372074,0.42567751,0,419.37173052861897,True
45,1,5755,1.5916326,0.3637209837992399,1.9553535458526876,0.0008059728694335526,0.1271923942758038,0.4314569959250769,0.75914114,0,282.6840036460156,True
48,1,4823,0.034821245,0.0,0.034821245,1.4005263242747e-06,0.038386265099531997,0.038386265099531997,28.38159,0,51.255524950304,True
49,1,6004,1.6480417,0.22045700359811363,1.8684986852599292,0.0007666105274194974,0.12887114221483312,0.3896649282060092,0.56628601,0,363.613135907726,True
1,1,5720,0.69484155,0.0,0.69484155,0.00022190262,0.075261495,0.075261495,0.004275239560114283,0,3920.9206,True
2,1,4823,2.0367581,0.0,2.0367581,0.00018881859236701,0.10791654211914001,0.10791654211914001,0.025240845628478,0,1717.9599380753,True
8,1,4771,1.8103093,0.0,1.8103093,0.00017217196304760002,0.10444977355792,0.10444977355792,0.041031721871552,0,1347.4310017768,True
9,1,4966,0.073144741,0.0,0.073144741,3.1045945139356e-06,0.048806502280634004,0.048806502280634004,22.325747,0,57.726312394943,True
11,1,8259,3.0030974716738,0.0,3.0030974716738,0.00017937884822852,0.14639153589692,0.14639153589692,0.065276977104004,0,1068.5421872453999,True
13,1,5453,1.8433478,0.07012006018865512,1.9134678160683052,0.0007290631817257154,0.13374468901004866,0.29065396037746294,0.34881856,0,463.30239953538984,True
14,1,4823,2.238267,0.0,2.238267,0.00021123031923564,0.11111753118807,0.11111753118807,0.033747240617102,0,1485.4167267896,True
16,1,4823,0.038345819,0.0,0.038345819,1.5513365409499998e-06,0.03961014342056,0.03961014342056,27.297372,0,52.24943877575,True
10,2,2737,0.7319971,0.0,0.7319971,6.4990970213094e-05,0.078385063160977,0.078385063160977,0.20469671,0,603.24813801367,True
9,2,3440,1.9546241,0.012580891692234614,1.967204968370352,0.00033789161650624156,0.10947869478425262,0.1529869007556383,0.58737651,0,356.9585909264502,True
23,2,2807,0.029438982,0.0,0.029438982,1.3599567152226002e-06,0.035625469476713995,0.035625469476713995,12.478686,0,77.277782237317,True
24,2,2807,0.01021121,0.0,0.01021121,4.0291638792694e-07,0.025563821585770998,0.025563821585770998,34.070517,0,46.760024451865995,True
25,2,2807,0.019129952,0.0,0.019129952,8.6625030570276e-07,0.030917500798268,0.030917500798268,16.129051,0,67.96300266236601,True
27,2,2807,0.21610016,0.0,0.21610016,1.84525464059e-05,0.053300874312894,0.053300874312894,0.13215054,0,750.10922581819,True
29,2,2807,0.010757763,0.0,0.010757763,4.334091724559e-07,0.025944103890943,0.025944103890943,28.360446,0,51.262096040886995,True
30,2,2710,0.40783425,0.0,0.40783425,3.4752355815475996e-05,0.06503874336910599,0.06503874336910599,0.15931792,0,683.66454192401,True
35,2,2982,0.99782618,0.0,0.99782618,9.363582974422399e-05,0.086801784789216,0.086801784789216,0.41751835,0,422.47447428243004,True
37,2,2807,0.010139608,0.0,0.010139608,3.8953143155311005e-07,0.025589348585771,0.025589348585771,35.887091,0,45.56171425646,True
38,2,2807,0.010163604,0.0,0.010163604,3.9045330353073e-07,0.025609812585771,0.025609812585771,35.093261,0,46.081614968837,True
40,2,2807,0.019797973,0.0,0.019797973,8.9649318602388e-07,0.031273860950854,0.031273860950854,15.715107,0,68.851046613449,True
42,2,3454,3.286902,0.8067640282556238,4.093666045721603,0.002002294010772364,0.14525516611441974,0.3974255698972444,0.7735636,0,280.06140206436885,True
45,2,2807,0.016308332,0.0,0.016308332,7.287635583343499e-07,0.029374022187924,0.029374022187924,18.122844,0,64.121593199482,True
46,2,2769,0.21366449,0.0,0.21366449,1.00582153296595e-05,0.06801818477657999,0.06801818477657999,7.207433,0,101.69416935806001,True
