planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,valid
4,1,2757,2.4370063,1.759664151817,4.196670451817,0.028594222871199948,0.1421050004129,1.9608488045639993,0.2823362521489999,0,364.5592476943001,True
3,1,2757,0.01694208243107,8.254284928676e-07,0.016942907912900002,0.001236862543352,0.03222874192658,0.8595850743457,35.737120002830004,0,55.75942499181999,True
6,1,2757,0.05237353982574,3.8102175098540005e-06,0.05237734999803,0.04278695856397,0.045798210794920004,1.936584957664,17.924115444679998,0,70.99578818367999,True
18,1,2757,2.2911931,1.1618627,3.4530558,0.008044496299765986,0.1390364862242,1.5506030385069995,0.2431927225574999,0,412.70836470080013,True
19,1,2757,0.13255829174380002,1.4439774675010003e-05,0.13257273428760002,0.5205741187477002,0.06175451169412,3.8673829287380004,12.11112227821,0,101.24218575800002,True
22,1,2757,1.0732808,3.4127999e-07,1.0732811,2.624438984397012,0.089375749,0.1008560688907,0.04314929583467999,0,1195.7707098450003,True
24,1,2757,2.6997941,2.1396416,4.8394357,0.010630118536739981,0.1431418655556,1.5014970275249995,0.20063448117249993,0,482.13764624650014,True
25,1,2757,1.9991378,0.30935832084070003,2.308496135659,4.341187717941878e-06,0.118692103226,0.6874816906774998,0.12625773195719994,0,679.8734293470002,True
27,1,2757,0.48660781,1e-08,0.48660782,6.222739853832006,0.06946415,0.07230684668287,0.02717914795111999,0,0.0,True
28,1,2757,0.01614223894992,8.220326683515002e-07,0.01614306061345,0.001,0.03171336571894,0.8318906488476,37.153522600740004,0,53.14639227569,True
29,1,2757,0.87410856,0.01316121096366,0.88726977,3.5539155504099644e-11,0.08435508096366,0.25052039348249994,0.06850791206191997,0,910.5025054851001,True
30,1,2757,1.0627806,9.7207548e-08,1.0627807,7.27694076219901,0.088494291,0.0955927994505,0.032930258608629984,0,1372.2271707260004,True
31,1,2757,0.79103797,1.962301897636996e-05,0.7910575973881,0.001,0.081851489,0.27151264436619993,0.08215623707109997,0,865.4627654217,True
33,1,2757,0.36056362,1e-08,0.36056363,8.146927967438996,0.063236726,0.063236726,0.014131681707369996,0,0.0,True
35,1,2757,2.7108418,1.0232994,3.7341412,0.0009451517989149965,0.1356422339039,0.9642700983654997,0.14261527496819995,0,624.5035245187001,True
37,1,2757,2.8419195,6.27845075451,9.12037025451,0.9443205958711985,0.1478946200105,3.179369294463999,0.3279696038044999,0,321.4087573974001,True
38,1,2757,0.02610314221911,1.113681466872e-06,0.02610425618277,0.0063874414611460005,0.036903281833289996,1.167860533227,26.64652405243,0,65.22485136255,True
40,1,2757,0.7489074,1e-08,0.74890741,14.32474228155,0.079363205,0.079363205,0.017121836254789993,0,0.0,True
41,1,2757,0.0175450825352,8.011500185340002e-07,0.01754588368056,0.001469951261635,0.03260665433734,0.8807916698636,34.82665125583,0,56.226123560450006,True
44,1,2757,1.9934951,0.5697565815374,2.5632517029910002,1.18696871904,0.13898657807280002,9.548259770777,1.935615920036,0,78.18976882494,True
45,1,2757,1.5916326,0.2934023137634001,1.8850348734,1.1381140247749997,0.1317830547632,13.11057440858,3.32725628617,0,54.35334920655,True
48,1,2757,0.02339327510891,9.034857814357e-07,0.02339417859074,0.004662313858234,0.035634996238910005,1.079959097314,28.600112694409997,0,62.92064189442,True
49,1,2757,1.6480417,0.3746698952907,2.0227115501090003,0.8429855272128999,0.1325261657432,10.78708517116,2.538064721272,0,63.30372141886,True
1,1,2757,0.5371875,1e-08,0.53718751,9.658476205778005,0.071612698,0.07291559441113998,0.02243654907152999,0,0.0,True
2,1,2757,1.1627023,0.01801491996366,1.1807172,4.087703458524896e-11,0.09182604507268,0.2510255543010999,0.056551355798459976,0,887.3537349946998,True
8,1,2757,1.8142589,0.02858714662719,1.842846,0.005232903608718987,0.1054827189098,0.5376228678903998,0.10880180488999996,0,748.0966422281001,True
9,1,2757,0.034226881644680004,1.770274826895e-06,0.03422865201749,0.013995304046390001,0.04011546218066,1.425082276136,22.80071588058,0,67.93633500943005,True
11,1,2757,3.0107487,1.4827286,4.4934773,0.008077610606569984,0.1444751248449,1.2585927053029995,0.17282413997679993,0,541.5512482248001,True
13,1,2757,1.8433478,0.4435915373611,2.286939291816,0.7246234096572,0.1359566222324,7.416466468792,1.5974879639539998,0,93.38842030494,True
14,1,2757,1.447301,0.1056782048183,1.5529792,4.559191649216953e-11,0.09839792614722,0.41624641456559985,0.08977120695269997,0,831.7585305998001,True
