planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,valid
1,1,1274,1.1288582,6.36122477561e-05,1.12892185609,0.001,0.0898937444913,0.300731111943,0.08152434493220001,0,1112.18264897,True
2,1,1274,2.10027989479,0.00769687643299,2.10797677428,39.5145677624,0.10938544607100001,2.67446788215,0.647152428689,0,288.326733325,True
3,1,1274,0.0145556336952,1.73385615383e-07,0.0145558067126,0.00119545945124,0.030638311706700002,0.631906668625,35.9978616461,0,59.421240607499996,True
4,1,1274,11.951670612100001,1.3560042940200001,13.3076747009,1523.68878929,0.207078133664,17.793958405,1.77074604641,0,181.978573334,True
5,1,1274,0.23036113,1e-08,0.23036114,0.001,0.054940227,0.0965516401693,0.062201894239899996,0,0.0,True
6,1,1274,0.027753020453,3.24023052401e-07,0.0277533444878,0.012880907964999999,0.0370741897918,0.9004432102400001,18.6727298785,0,80.5245085181,True
8,1,1274,3.1262889,0.36303206484600004,3.48932093502,5.243943117190001,0.123062968291,4.62171386833,0.848654057562,0,218.642453029,True
9,1,1274,0.0221677493377,2.40801638721e-07,0.0221679898638,0.0062249271755,0.0347225689738,0.796181232719,23.3048329415,0,72.5409794305,True
10,1,1274,0.070669748,1e-08,0.070669758,0.001,0.037493539,0.0386730518637,0.0513452589481,0,0.0,True
1,4,2988,55.959342,3706.3136992694267,3762.2730066814256,4368231.669674562,0.1935272973336285,2.8918936566260793,1.0393610669692273,0,2743.642350639805,True
6,4,2988,0.629067837569183,0.00024321398010228033,0.6293110553876466,18.87175322324552,0.09921454059716626,7.311894683099402,5.225228036170025,0,137.01343422315696,True
8,4,2988,0.2232792645189285,0.00023806713410493696,0.22351732493779058,0.02480119530219171,0.05974213515342042,1.2193975956298428,2.147915612924506,0,139.4999499783042,True
9,4,2988,1.3485989588487934,0.04571500260447199,1.394313906566305,0.7219805695891078,0.11231488433562098,4.285715259933584,1.7422081919105603,0,168.81976113216737,True
10,4,2988,10.16971,3.316787825654195e-05,10.169743,97.57395313615235,0.16924644,0.2356934065516936,0.021926905180473764,0,2063.2396345716184,True
1,5,683,0.22180491190544413,8.148997988180516e-06,0.22181306101002865,0.08098946840526504,0.05456814136300143,0.42936063150967047,0.27774536262356736,0,246.21095986031517,True
2,5,683,0.020915893409921203,1e-08,0.020915903409921204,0.001,0.025024891746060172,0.03528004713270057,0.12088495447707737,0,0.0,True
3,5,683,0.014611338910100287,1e-08,0.014611348910100286,0.001,0.02221139647743553,0.02221361747743553,0.09225237883595988,0,0.0,True
4,5,683,0.6137155816081661,0.000822713798114255,0.6145382992281518,1.7148687924964185,0.07585089484580945,2.2800787469018626,0.9432937498961318,0,128.47215279727791,True
5,5,683,0.015098350239792264,1e-08,0.015098360239792264,0.0017429888345809456,0.030024097950931233,0.3628818171651146,9.27845150422636,0,0.0,True
6,5,683,0.1581979180676934,1.1558864313216333e-05,0.15820948030623208,0.48054359727256446,0.0651121168558381,2.206242669054441,4.120146518821634,0,129.58085175680517,True
7,5,683,0.01474712735816619,1e-08,0.01474713735816619,0.001,0.022273196179083094,0.02302147185834527,0.10332443395594557,0,0.0,True
8,5,683,0.010011749022385387,1e-08,0.010011759022385387,0.001,0.026696649022385385,0.37310722865866763,24.748979724032953,0,0.0,True
9,5,683,0.010000002,1e-08,0.010000012,2.284253635082378e-06,0.027034676,0.027158008708989972,38.27088255247135,0,0.0,True
10,5,683,1.9698973249641833,0.0387266497881447,2.0086240348495705,8.135018118929084,0.12498637918159025,6.725925568230659,1.4980362498746418,0,102.22825420308023,True
1,7,1431,0.023831758640534863,5.65831e-08,0.02383181464053486,0.0015163489279375066,0.03570076276744861,0.04135903566820656,25.52905557602173,0,102.10415565598412,True
2,7,1431,0.017234997044223647,1e-08,0.01723500704422365,0.000437731862999083,0.032203824613025664,0.03346619497102829,32.669126216219986,0,0.0,True
3,7,1431,0.97907466,0.0009292336509631702,0.9800038926714102,0.021349085373765276,0.08613127838142606,0.3748685569102643,0.09227852843291587,0,527.4684162473739,True
4,7,1431,1.1723069,0.021460073330121992,1.193766962112753,0.07748800250907108,0.0919359041594605,0.9764455435756155,0.23264609527828398,0,274.8163396534073,True
5,7,1431,2.45151,0.19703278374310818,2.6485427559167993,0.8395030211075645,0.11454232254442678,1.6996749310737873,0.28199896719963324,0,241.6422061138904,True
6,7,1431,0.2629078,6.897748566210114e-07,0.26290849,0.001,0.05731095045962416,0.2391110800809026,0.12090617697340778,0,427.8418978351305,True
7,7,1431,2.4879216197068006,0.009598997824175592,2.4975205445010618,146.32978636878576,0.15026682484695833,24.19381429712256,6.339988226524904,0,132.24309183650018,True
8,7,1431,0.16162123,1e-08,0.16162124,0.5771901174173854,0.049154106,0.06974107247612968,0.05812606536407322,0,0.0,True
9,7,1431,2.9286661,0.38373979193783153,3.312405884360382,2.1192606383759127,0.12074565589637042,2.4255355595916566,0.3699283339419405,0,202.69935644922404,True
10,7,1431,3.6783535,0.205858133135004,3.8842116163650715,3.8267076904832105,0.12735746086334776,1.3876605054867504,0.19194570585806647,0,316.0329122124592,True
