planet_id,system_id,timestep,core_mass,envelope_mass,total_mass,total_lum,core_radius,total_radius,semi_major_axis,status,tau23_temp,valid
1,1,3087,1.126385,0.0,1.126385,0.0005438753633021724,0.08926478848658068,0.08926478848658068,0.021570586785134505,0,1720.2966248687517,True
2,1,3110,3.766677,0.0,3.766677,0.0019101102235367993,0.1278746593969756,0.1278746593969756,0.02827714585707809,0,1460.958158739685,True
3,1,3087,0.020386524,0.0,0.020386524,4.4570336051962165e-06,0.03229513044209498,0.03229513044209498,35.622306,0,42.41619265189271,True
4,1,3520,12.387046271757983,0.0,12.387046271757983,0.0046900112535316904,0.20806547317939497,0.20806547317939497,0.04489597979484874,0,1191.8549546192166,True
5,1,3092,0.26762748821551824,0.0,0.26762748821551824,0.00012169919708678773,0.05683344031796676,0.05683344031796676,0.01645944582244646,0,1948.347077358506,True
6,1,3261,0.18821066,3.957663142717714e-05,0.1882502289386602,0.0003916081151077411,0.0659453080065431,0.07839234089907383,17.166332,0,62.208159354099756,True
8,1,3048,3.1832191,0.0,3.1832191,0.0017055900853218673,0.12289123179317354,0.12289123179317354,0.034268803775935545,0,1328.5943078923679,True
9,1,3211,0.073336315,0.0,0.073336315,1.7711484179928796e-05,0.04884569091105528,0.04884569091105528,22.401816,0,53.49752828622541,True
1,4,5493,55.959345,5912.205,5968.1644,61657.91405110806,0.10109788141790871,1.1504170076266176,0.87641551,0,1435.5286572398907,True
9,4,4588,1.4219329,0.25268701595499155,1.67461986404759,0.014839629995747498,0.11346279045865254,0.6022782979035086,1.3775904,0,190.81408336916942,True
10,4,4312,10.167095,0.0,10.167095,0.005302692010693699,0.1681569843002166,0.1681569843002166,0.021806141330180606,0,1713.745905500247,True
1,5,988,0.22199953,0.0,0.22199953,0.00011112920243459539,0.05391407036265546,0.05391407036265546,0.27771054,0,480.2447378943022,True
2,5,1084,0.020921148,0.0,0.020921148,1.0177134076599726e-05,0.024750655642701434,0.024750655642701434,0.12088524,0,727.8804617750036,True
3,5,1084,0.01461425,0.0,0.01461425,7.124504905100014e-06,0.02197909580866324,0.02197909580866324,0.092252021,0,833.2126859411709,True
4,5,1233,0.6223953,0.0,0.6223953,0.0003351866143310338,0.07516153002761612,0.07516153002761612,0.94323344,0,260.6761108388424,True
5,5,1084,0.018542607,0.0,0.018542607,4.931274216345368e-06,0.03050325415327433,0.03050325415327433,9.2783958,0,83.08362536792244,True
6,5,1084,0.21156371,0.0,0.21156371,5.715999789542159e-05,0.06776614928963202,0.06776614928963202,4.1191683,0,124.69534877333683,True
7,5,1084,0.014747708,0.0,0.014747708,7.174051822247707e-06,0.02203405847673963,0.02203405847673963,0.10332403,0,787.3154233025201,True
8,5,1084,0.010014801,0.0,0.010014801,2.3721991120934194e-06,0.025220903659618068,0.025220903659618068,24.74803,0,50.871471227005735,True
9,5,1084,0.010000002,0.0,0.010000002,2.1862641722609287e-06,0.025468785327694456,0.025468785327694456,38.275204,0,40.907808386448515,True
10,5,1232,1.9772013,0.048335242384438704,2.0255365840917405,0.007139431498482519,0.1237543113361553,0.23338863039105423,1.4991285,0,186.6731032279378,True
1,7,2312,0.028505973,0.0,0.028505973,6.693176854671239e-06,0.035785688006496084,0.035785688006496084,25.535501,0,50.08685516347456,True
2,7,2312,0.019174182,0.0,0.019174182,4.368104378187785e-06,0.031477849291282355,0.031477849291282355,32.661976,0,44.280271041337556,True
3,7,2312,0.97907466,0.0,0.97907466,0.00047423823663606706,0.08523213499214026,0.08523213499214026,0.090860521,0,839.2932770277766,True
4,7,2475,1.1723069,0.0,1.1723069,0.0006126812524583338,0.09090605782051282,0.09090605782051282,0.22929746,0,528.83963,True
5,7,2468,2.45151,0.13940881523844695,2.5909188191393726,0.019868395251349247,0.11524002953822349,0.4170964392382079,0.27770163,0,480.56413153138084,True
6,7,2312,0.2629078,0.0,0.2629078,0.00012740276644714372,0.056679506608549056,0.056679506608549056,0.11884731,0,732.6579071185099,True
7,7,3084,3.5945404,0.022726510560002574,3.6172669,0.07787278666098917,0.164860245149474,0.22797667288755274,6.2931039,0,119.613290036898,True
8,7,2312,0.16162123,0.0,0.16162123,7.861946533168838e-05,0.0486905780454726,0.0486905780454726,0.05731165764239314,0,1056.5242607335465,True
9,7,2489,2.9286661,0.3258386798089246,3.254504741682429,0.03452355531812084,0.1217245451367902,0.5274584196613018,0.36412809,0,419.71219638411264,True
10,7,2468,3.6783535,0.14170931792232902,3.820062797922329,0.03181869967789579,0.12827451229379425,0.3313240110642092,0.18910105,0,582.3463355461248,True
1,11,4336,40.258089,2183.3078,2223.5659,3347.546545489039,0.13200391835919056,1.2017371432715007,0.78181348,0,681.3641506083474,True
2,11,4125,6.7639185,0.0,6.7639185,0.003576757006456757,0.1509995238404134,0.1509995238404134,0.05238499331093928,0,1105.6144574538355,True
5,11,4125,8.8800171,0.0,8.8800171,0.004462268169664287,0.16114817716703436,0.16114817716703436,0.03298628528420392,0,1385.0642823634116,True
9,11,4446,3.9586217,0.0,3.9586217,0.0019100366396631418,0.12887174432819723,0.12887174432819723,0.02073259538562585,0,1739.737213441676,True
1,12,1651,1.2211084,0.0,1.2211084,0.00060651667042213,0.09130716066295431,0.09130716066295431,0.21273122,0,545.3693839193528,True
2,12,1571,0.17045332,0.0,0.17045332,4.565267358279474e-05,0.06334921543377295,0.06334921543377295,7.3263801,0,93.50478866737288,True
3,12,1571,0.058666908,0.0,0.058666908,1.5647586662167343e-05,0.044774223629815216,0.044774223629815216,9.9475026,0,80.2421490241257,True
4,12,1571,0.34047039,0.0,0.34047039,0.00016563205710989494,0.06150650345461716,0.06150650345461716,0.1246417,0,708.0750504551521,True
5,12,1577,0.3495313,0.0,0.3495313,9.369067996744642e-05,0.07929889427119163,0.07929889427119163,6.3990083,0,100.04941451231772,True
6,12,1571,0.04456881,0.0,0.04456881,1.1793326604343785e-05,0.04088728949947223,0.04088728949947223,11.220089,0,75.55366598007105,True
7,12,1736,7.7442207,3.067838181905138,10.81205882566494,0.3745381803093476,0.1797839672438374,0.7044947088859196,0.52273953,0,350.65985662840166,True
8,12,1571,0.023295893,0.0,0.023295893,6.003333136473788e-06,0.033013227521371986,0.033013227521371986,15.896506,0,63.485157668220076,True
9,12,1724,4.1586636,0.3368115414219332,4.495475171421933,0.050472127539964114,0.13427045031429374,0.41465229798235176,0.32853132,0,441.9021552590286,True
1,15,6602,0.13159668,0.0,0.13159668,6.505275936454211e-05,0.04566258772558342,0.04566258772558342,0.078177131,0,859.2559240470098,True
3,15,6769,0.20039999,0.0001081842684042748,0.2005081751558282,0.0005785532944495468,0.06844141007496797,0.08655714897072818,29.139892,0,55.99456811914052,True
4,15,6762,50.771396,1047.7545,1098.5259,792.5108177003594,0.17484576289577736,1.1970159105493785,0.87562219,0,479.9032370932589,True
7,15,6800,20.964279,3211.6474,3232.6116,7465.553739112919,0.09655925672406097,1.1846208877661721,1.4582897,0,834.871498357889,True
9,15,6838,0.42380249,0.0005061486400912814,0.4243086427301674,0.002164983467436937,0.08659302883773078,0.11374550472344626,28.878439,0,66.36509515719057,True
10,15,6769,12.813439,273.19684442653505,286.01028442653507,114.2603857005031,0.16674960390782534,1.1707622529918371,3.1248859,0,298.05156658027397,True
2,16,2934,0.072011709,2.3740850194164703e-06,0.07201408277531493,7.23956817403905e-05,0.048511169841351204,0.05313850154754679,21.472513,0,53.54619784917948,True
3,16,5755,12.932624,1.9181057971888653,14.850729524391362,15.454313983767825,0.2073459569836062,0.8110164209482327,0.0653435274546625,0,988.5169830069659,True
6,16,2742,0.095223505,0.0,0.095223505,2.3982774026269056e-05,0.0529664769136869,0.0529664769136869,18.714165,0,58.43396347840711,True
7,16,2749,0.039774264,0.0,0.039774264,9.203585337328852e-06,0.040066295988875344,0.040066295988875344,26.814278,0,48.94567076813839,True
8,16,2943,12.226084,25.95457184028319,38.18065684028319,3.438394371021364,0.20503683385491006,0.9251057946607971,1.3791404,0,205.6012501902476,True
10,16,2779,10.714426,0.0,10.714426,0.005570420422803229,0.16999402085726475,0.16999402085726475,0.036462674195855964,0,1320.0941895243718,True
1,18,942,0.01032269,0.0,0.01032269,2.3516288293435743e-06,0.025607069262450224,0.025607069262450224,33.282414,0,43.866405062165335,True
